epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
59,4320,167.15,167.15,164.9,164.9
59,4860,150.55,150.55,151.85,151.85
60,0,169.65,169.65,147.7,147.7
60,540,156.9,156.9,149.5,149.5
60,1080,196.5,196.5,175.05,175.05
60,1620,158.9,158.9,145.5,145.5
60,2160,158.15,158.15,128.45,128.45
60,2700,153.45,153.45,145.95,145.95
60,3240,183.75,183.75,137.0,137.0
60,3780,139.45,139.45,159.25,159.25
60,4320,167.15,167.15,140.65,140.65
60,4860,150.55,150.55,149.1,149.1
61,0,169.65,169.65,144.25,144.25
61,540,156.9,156.9,142.3,142.3
61,1080,196.5,196.5,172.6,172.6
61,1620,158.9,158.9,143.95,143.95
61,2160,158.15,158.15,155.8,155.8
61,2700,153.45,153.45,127.25,127.25
61,3240,183.75,183.75,156.3,156.3
61,3780,139.45,139.45,141.5,141.5
61,4320,167.15,167.15,131.4,131.4
61,4860,150.55,150.55,149.5,149.5
62,0,169.65,169.65,133.7,133.7
62,540,156.9,156.9,135.25,135.25
62,1080,196.5,196.5,154.75,154.75
62,1620,158.9,158.9,104.3,104.3
62,2160,158.15,158.15,114.95,114.95
62,2700,153.45,153.45,147.7,147.7
62,3240,183.75,183.75,149.2,149.2
62,3780,139.45,139.45,174.65,174.65
62,4320,167.15,167.15,158.75,158.75
62,4860,150.55,150.55,176.0,176.0
63,0,169.65,169.65,145.7,145.7
63,540,156.9,156.9,129.75,129.75
63,1080,196.5,196.5,150.1,150.1
63,1620,158.9,158.9,151.45,151.45
63,2160,158.15,158.15,150.8,150.8
63,2700,153.45,153.45,147.15,147.15
63,3240,183.75,183.75,151.55,151.55
63,3780,139.45,139.45,147.15,147.15
63,4320,167.15,167.15,141.4,141.4
63,4860,150.55,150.55,113.45,113.45
64,0,169.65,169.65,159.55,159.55
64,540,156.9,156.9,137.2,137.2
64,1080,196.5,196.5,180.95,180.95
64,1620,158.9,158.9,144.0,144.0
64,2160,158.15,158.15,146.55,146.55
64,2700,153.45,153.45,133.75,133.75
64,3240,183.75,183.75,156.95,156.95
64,3780,139.45,139.45,162.0,162.0
64,4320,167.15,167.15,137.8,137.8
64,4860,150.55,150.55,156.15,156.15
65,0,169.65,169.65,143.05,143.05
65,540,156.9,156.9,167.65,167.65
65,1080,196.5,196.5,123.05,123.05
65,1620,158.9,158.9,138.6,138.6
65,2160,158.15,158.15,142.5,142.5
65,2700,153.45,153.45,159.75,159.75
65,3240,183.75,183.75,160.25,160.25
65,3780,139.45,139.45,189.05,189.05
65,4320,167.15,167.15,161.85,161.85
65,4860,150.55,150.55,159.95,159.95
66,0,169.65,169.65,157.8,157.8
66,540,156.9,156.9,142.95,142.95
66,1080,196.5,196.5,143.9,143.9
66,1620,158.9,158.9,132.55,132.55
